"YEAR","PRJ_CD","SAM","AREA","SITE","LAT","LON","GR","GRDEP","GRTEM","SIDEP","EFFDUR","EFFSTART","EFFEND","SITRAN","SITEM","GRDEPMIN","GRDEPMAX"
2019,"LOA_IA19_GL1",218,"RP","RP23",43.8866666666667,-76.8628333333333,"GL6B",23.5,16.1,22.5,23.18,2019-08-06 11:17:00,2019-08-07 10:28:00,"7.0",23.5,22.9,24.1
2019,"LOA_IA19_GL1",219,"RP","RP23",43.8866666666667,-76.8628333333333,"GL6B",23.5,16.1,22.2,23.18,2019-08-06 11:17:00,2019-08-07 10:28:00,"7.0",23.5,22.9,24.1
2019,"LOA_IA19_GL1",220,"RP","RP28",43.8795,-76.8598333333333,"GL6B",28.7,11,27.5,23.23,2019-08-06 10:55:00,2019-08-07 10:09:00,"1.5",23.6,27.2,30.1
2019,"LOA_IA19_GL1",221,"RP","RP28",43.8795,-76.8598333333333,"GL6B",28.7,11,27.5,23.23,2019-08-06 10:55:00,2019-08-07 10:09:00,"1.5",23.6,27.2,30.1
2019,"LOA_IA19_GL1",222,"PD","PD08",43.216,-79.264,"GL6B",8.2,19.3,7.5,19.28,2019-08-06 15:05:00,2019-08-07 10:22:00,"3.25",20.8,7.4,9.1
2019,"LOA_IA19_GL1",223,"PD","PD08",43.216,-79.264,"GL6B",8.2,19.3,7.5,19.28,2019-08-06 15:05:00,2019-08-07 10:22:00,"3.25",20.8,7.4,9.1
2019,"LOA_IA19_GL1",224,"PD","PD13",43.225,-79.2676666666667,"GL6B",13.8,18.4,12.5,19.25,2019-08-06 14:50:00,2019-08-07 10:05:00,"5.5",20,13.3,14.1
2019,"LOA_IA19_GL1",225,"PD","PD13",43.225,-79.2676666666667,"GL6B",13.8,18.4,12.5,19.25,2019-08-06 14:50:00,2019-08-07 10:05:00,"5.5",20,13.3,14.1
2019,"LOA_IA19_GL1",226,"PD","PD18",43.2315,-79.2673333333333,"GL6B",18.1,10.6,17.5,19.2,2019-08-06 14:34:00,2019-08-07 09:46:00,"6.0",21.2,17.7,18.3
2019,"LOA_IA19_GL1",227,"PD","PD18",43.2315,-79.2673333333333,"GL6B",18.1,10.6,17.5,19.2,2019-08-06 14:34:00,2019-08-07 09:46:00,"6.0",21.2,17.7,18.3
2019,"LOA_IA19_GL1",228,"PD","PD23",43.2385,-79.271,"GL6B",23.2,8.9,22.5,20.08,2019-08-06 13:15:00,2019-08-07 09:20:00,"6.5",21,23,24
2019,"LOA_IA19_GL1",229,"PD","PD23",43.2385,-79.271,"GL6B",23.2,8.9,22.5,20.08,2019-08-06 13:15:00,2019-08-07 09:20:00,"6.5",21,23,24
2019,"LOA_IA19_GL1",230,"PD","PD28",43.2441666666667,-79.2745,"GL6B",28.1,6.2,27.5,20.01,2019-08-06 12:55:00,2019-08-07 08:56:00,"6.5",20.7,27.4,29.3
2019,"LOA_IA19_GL1",231,"PD","PD28",43.2441666666667,-79.2745,"GL6B",28.1,6.2,27.5,20.01,2019-08-06 12:55:00,2019-08-07 08:56:00,"6.5",20.7,27.4,29.3
2019,"LOA_IA19_GL1",232,"PC","PC08",43.5363333333333,-79.5818333333333,"GL6B",8.6,17.4,7.5,19.86,2019-08-06 13:36:00,2019-08-07 09:28:00,"7.5",20.3,8.4,8.6
2019,"LOA_IA19_GL1",233,"PC","PC08",43.5363333333333,-79.5818333333333,"GL6B",8.6,17.4,7.5,19.86,2019-08-06 13:36:00,2019-08-07 09:28:00,"7.5",20.3,8.4,8.6
2019,"LOA_IA19_GL1",234,"PC","PC13",43.5291666666667,-79.569,"GL6B",13.1,16.6,12.5,19.95,2019-08-06 13:50:00,2019-08-07 09:47:00,"6.5",21.2,13.1,13.1
2019,"LOA_IA19_GL1",235,"PC","PC13",43.5291666666667,-79.569,"GL6B",13.1,16.6,12.5,19.95,2019-08-06 13:50:00,2019-08-07 09:47:00,"6.5",21.2,13.1,13.1
2019,"LOA_IA19_GL1",236,"PC","PC18",43.5258333333333,-79.5616666666667,"GL6B",18.4,13.8,17.5,20.1,2019-08-06 13:59:00,2019-08-07 10:05:00,"7.5",21,18.2,18.5
2019,"LOA_IA19_GL1",237,"PC","PC18",43.5258333333333,-79.5616666666667,"GL6B",18.4,13.8,17.5,20.1,2019-08-06 13:59:00,2019-08-07 10:05:00,"7.5",21,18.2,18.5
2019,"LOA_IA19_GL1",238,"PC","PC23",43.5245,-79.5593333333333,"GL6B",24.1,11.1,22.5,20.16,2019-08-06 14:11:00,2019-08-07 10:21:00,"7.5",21.2,23.8,24.2
2019,"LOA_IA19_GL1",239,"PC","PC23",43.5245,-79.5593333333333,"GL6B",24.1,11.1,22.5,20.16,2019-08-06 14:11:00,2019-08-07 10:21:00,"7.5",21.2,23.8,24.2
2019,"LOA_IA19_GL1",240,"PC","PC28",43.5223333333333,-79.5525,"GL6C",28.3,10.1,27.5,20.35,2019-08-06 14:21:00,2019-08-07 10:42:00,"8.5",21.2,28.1,28.5
2019,"LOA_IA19_GL1",241,"PC","PC28",43.5223333333333,-79.5525,"GL6C",28.3,10.1,27.5,20.35,2019-08-06 14:21:00,2019-08-07 10:42:00,"8.5",21.2,28.1,28.5
2019,"LOA_IA19_GL1",242,"PC","0040",43.5453333333333,-79.4966666666667,"GL6C",40.5,8.1,40,22.1,2019-08-07 11:18:00,2019-08-08 09:24:00,"9.0",22.3,39.8,41.2
2019,"LOA_IA19_GL1",243,"PC","0040",43.5453333333333,-79.4966666666667,"GL6C",40.5,8.1,40,22.1,2019-08-07 11:18:00,2019-08-08 09:24:00,"9.0",22.3,39.8,41.2
2019,"LOA_IA19_GL1",244,"PC","0040",43.5453333333333,-79.4966666666667,"GL6C",40.5,8.1,40,22.1,2019-08-07 11:18:00,2019-08-08 09:24:00,"9.0",22.3,39.8,41.2
2019,"LOA_IA19_GL1",245,"PC","0050",43.545,-79.4753333333333,"GL6C",50.8,5.4,50,22.36,2019-08-07 11:33:00,2019-08-08 09:55:00,"8.0",22.6,50.8,50.8
2019,"LOA_IA19_GL1",246,"PC","0050",43.545,-79.4753333333333,"GL6C",50.8,5.4,50,22.36,2019-08-07 11:33:00,2019-08-08 09:55:00,"8.0",22.6,50.8,50.8
2019,"LOA_IA19_GL1",247,"PC","0050",43.545,-79.4753333333333,"GL6C",50.8,5.4,50,22.36,2019-08-07 11:33:00,2019-08-08 09:55:00,"8.0",22.6,50.8,50.8
2019,"LOA_IA19_GL1",248,"PC","0060",43.5356666666667,-79.4696666666667,"GL6C",60.6,4.5,60,22.6,2019-08-07 11:48:00,2019-08-08 10:24:00,"8.5",22.3,60.2,60.8
2019,"LOA_IA19_GL1",249,"PC","0060",43.5356666666667,-79.4696666666667,"GL6C",60.6,4.5,60,22.6,2019-08-07 11:48:00,2019-08-08 10:24:00,"8.5",22.3,60.2,60.8
2019,"LOA_IA19_GL1",250,"PC","0060",43.5356666666667,-79.4696666666667,"GL6C",60.6,4.5,60,22.6,2019-08-07 11:48:00,2019-08-08 10:24:00,"8.5",22.3,60.2,60.8
2019,"LOA_IA19_GL1",251,"PC","0080",43.5305,-79.4206666666667,"GL6C",79.8,4.3,80,22.93,2019-08-07 12:14:00,2019-08-08 11:10:00,"9.0",22.8,79.5,80.2
2019,"LOA_IA19_GL1",252,"PC","0080",43.5305,-79.4206666666667,"GL6C",79.8,4.3,80,22.93,2019-08-07 12:14:00,2019-08-08 11:10:00,"9.0",22.8,79.5,80.2
2019,"LOA_IA19_GL1",253,"PC","0080",43.5305,-79.4206666666667,"GL6C",79.8,4.3,80,22.93,2019-08-07 12:14:00,2019-08-08 11:10:00,"9.0",22.8,79.5,80.2
2019,"LOA_IA19_GL1",254,"PC","0100",43.5251666666667,-79.3831666666667,"GL6C",99.5,4.1,100,23.03,2019-08-07 12:56:00,2019-08-08 11:58:00,"8.5",21.9,99.4,99.7
2019,"LOA_IA19_GL1",255,"PC","0100",43.5251666666667,-79.3831666666667,"GL6C",99.5,4.1,100,23.03,2019-08-07 12:56:00,2019-08-08 11:58:00,"8.5",21.9,99.4,99.7
2019,"LOA_IA19_GL1",256,"PC","0100",43.5251666666667,-79.3831666666667,"GL6C",99.5,4.1,100,23.03,2019-08-07 12:56:00,2019-08-08 11:58:00,"8.5",21.9,99.4,99.7
2019,"LOA_IA19_GL1",257,"PC","0140",43.5093333333333,-79.1598333333333,"GL6C",140,3.1,140,23.56,2019-08-07 14:11:00,2019-08-08 13:45:00,"7.0",22.8,140,140
2019,"LOA_IA19_GL1",258,"PC","0140",43.5093333333333,-79.1598333333333,"GL6C",140,3.1,140,23.56,2019-08-07 14:11:00,2019-08-08 13:45:00,"7.0",22.8,140,140
2019,"LOA_IA19_GL1",259,"PC","0140",43.5093333333333,-79.1598333333333,"GL6C",140,3.1,140,23.56,2019-08-07 14:11:00,2019-08-08 13:45:00,"7.0",22.8,140,140
2019,"LOA_IA19_GL1",260,"CO","CO45",44.0981666666667,-76.9023333333333,"GL6B",43.5,NA,45,23.71,2019-08-07 10:40:00,2019-08-08 10:23:00,"3.5",23.5,42.6,45.2
2019,"LOA_IA19_GL1",261,"CO","CO30",44.1055,-76.9046666666667,"GL6B",32,9,30,23.71,2019-08-07 11:07:00,2019-08-08 10:50:00,"4.5",23.5,31.9,32.3
2019,"LOA_IA19_GL1",262,"CO","CO20",44.1065,-76.9095,"GL6B",21.6,16.6,20,23.75,2019-08-07 11:20:00,2019-08-08 11:05:00,"4.0",23.2,21.4,21.7
2019,"LOA_IA19_GL1",263,"CO","CO13",44.108,-76.9106666666667,"GL6B",12,22.2,12.5,23.76,2019-08-07 11:35:00,2019-08-08 11:21:00,"6.0",23.2,11.8,12.4
2019,"LOA_IA19_GL1",264,"CO","CO08",44.1101666666667,-76.9106666666667,"GL6B",9.2,22.6,7.5,23.7,2019-08-07 11:50:00,2019-08-08 11:32:00,"3.5",23.8,8.9,9.5
2019,"LOA_IA19_GL1",265,"LB","L046",44.0996666666667,-76.9011666666667,"GL6B",43.2,NA,50,22.26,2019-08-07 12:15:00,2019-08-08 10:31:00,"3.5",23.5,42.2,45.2
2019,"LOA_IA19_GL1",266,"LB","L047",44.0896666666667,-76.9031666666667,"GL6B",45,8,50,23.61,2019-08-07 12:15:00,2019-08-08 11:52:00,"4.5",23.7,43.9,46
2019,"LOA_IA19_GL1",267,"LB","L043",44.0721666666667,-76.9251666666667,"GL6B",25.2,13,35,23.25,2019-08-07 12:55:00,2019-08-08 12:10:00,"3.5",23.7,24.3,26.2
2019,"LOA_IA19_GL1",268,"LB","L025",44.0688333333333,-76.9555,"GL6B",28.5,9.5,35,23.11,2019-08-07 13:23:00,2019-08-08 12:30:00,"4.5",23.2,26.5,30.5
2019,"LOA_IA19_GL1",269,"LB","L034",44.0943333333333,-76.9256666666667,"GL6B",25,15.3,35,23.03,2019-08-07 13:50:00,2019-08-08 12:52:00,"4.0",23.7,24,26
2019,"LOA_IA19_GL1",270,"WE","WE08",43.9391666666667,-77.3321666666667,"GL6B",8.1,20,7.5,23.35,2019-08-14 11:26:00,2019-08-15 10:47:00,"7.0",20.8,8,8.3
2019,"LOA_IA19_GL1",271,"WE","WE08",43.9391666666667,-77.3321666666667,"GL6B",8.1,20,7.5,23.35,2019-08-14 11:26:00,2019-08-15 10:47:00,"7.0",20.8,8,8.3
2019,"LOA_IA19_GL1",272,"WE","WE13",43.925,-77.3368333333333,"GL6B",13.2,20.8,12.5,23.31,2019-08-14 11:09:00,2019-08-15 10:28:00,"8.0",21.3,13,14.3
2019,"LOA_IA19_GL1",273,"WE","WE13",43.925,-77.3368333333333,"GL6B",13.2,20.8,12.5,23.31,2019-08-14 11:09:00,2019-08-15 10:28:00,"8.0",21.3,13,14.3
2019,"LOA_IA19_GL1",274,"WE","WE18",43.9193333333333,-77.3391666666667,"GL6B",17.6,19.6,17.5,23.2,2019-08-14 10:54:00,2019-08-15 10:06:00,"8.0",21.5,17.3,17.6
2019,"LOA_IA19_GL1",275,"WE","WE18",43.9193333333333,-77.3391666666667,"GL6B",17.6,19.6,17.5,23.2,2019-08-14 10:54:00,2019-08-15 10:06:00,"8.0",21.5,17.3,17.6
2019,"LOA_IA19_GL1",276,"WE","WE23",43.8976666666667,-77.343,"GL6B",23.1,20.9,22.5,23.15,2019-08-14 10:34:00,2019-08-15 09:43:00,"8.0",21.8,22.8,23.5
2019,"LOA_IA19_GL1",277,"WE","WE23",43.8976666666667,-77.343,"GL6B",23.1,20.9,22.5,23.15,2019-08-14 10:34:00,2019-08-15 09:43:00,"8.0",21.8,22.8,23.5
2019,"LOA_IA19_GL1",278,"WE","WE28",43.8943333333333,-77.3455,"GL6B",28.1,13.9,27.5,23.05,2019-08-14 10:17:00,2019-08-15 09:20:00,"8.0",22,28,28.5
2019,"LOA_IA19_GL1",279,"WE","WE28",43.8943333333333,-77.3455,"GL6B",28.1,13.9,27.5,23.05,2019-08-14 10:17:00,2019-08-15 09:20:00,"8.0",22,28,28.5
2019,"LOA_IA19_GL1",280,"BR","BR08",43.992,-77.6801666666667,"GL6B",9.6,8,7.5,23.58,2019-08-12 11:31:00,2019-08-13 11:06:00,"6.0",12.8,9.2,9.8
2019,"LOA_IA19_GL1",281,"BR","BR08",43.992,-77.6801666666667,"GL6B",9.6,8,7.5,23.58,2019-08-12 11:31:00,2019-08-13 11:06:00,"6.0",12.8,9.2,9.8
2019,"LOA_IA19_GL1",282,"BR","BR13",43.9848333333333,-77.6796666666667,"GL6B",15.2,7.9,12.5,23.51,2019-08-12 11:18:00,2019-08-13 10:49:00,"6.0",12.6,14.9,15.4
2019,"LOA_IA19_GL1",283,"BR","BR13",43.9848333333333,-77.6796666666667,"GL6B",15.2,7.9,12.5,23.51,2019-08-12 11:18:00,2019-08-13 10:49:00,"6.0",12.6,14.9,15.4
2019,"LOA_IA19_GL1",284,"BR","BR18",43.9793333333333,-77.6786666666667,"GL6B",19.6,7.7,17.5,23.38,2019-08-12 11:07:00,2019-08-13 10:30:00,"6.5",13.8,19.5,19.8
2019,"LOA_IA19_GL1",285,"BR","BR18",43.9793333333333,-77.6786666666667,"GL6B",19.6,7.7,17.5,23.38,2019-08-12 11:07:00,2019-08-13 10:30:00,"6.5",13.8,19.5,19.8
2019,"LOA_IA19_GL1",286,"BR","BR23",43.9525,-77.6756666666667,"GL6B",25.4,6.6,22.5,23.25,2019-08-12 10:52:00,2019-08-13 10:07:00,"7.0",14.6,25.2,25.5
2019,"LOA_IA19_GL1",287,"BR","BR23",43.9525,-77.6756666666667,"GL6B",25.4,6.6,22.5,23.25,2019-08-12 10:52:00,2019-08-13 10:07:00,"7.0",14.6,25.2,25.5
2019,"LOA_IA19_GL1",288,"BR","BR28",43.9378333333333,-77.6705,"GL6B",30.5,6,27.5,23.2,2019-08-12 10:35:00,2019-08-13 09:47:00,"8.0",15.3,30.4,30.7
2019,"LOA_IA19_GL1",289,"BR","BR28",43.9378333333333,-77.6705,"GL6B",30.5,6,27.5,23.2,2019-08-12 10:35:00,2019-08-13 09:47:00,"8.0",15.3,30.4,30.7
2019,"LOA_IA19_GL1",290,"MG","MG05",44.0151666666667,-77.645,"GL6B",6.8,10.8,5,23.51,2019-08-12 11:57:00,2019-08-13 11:28:00,"4.0",14.9,6.5,7.1
2019,"LOA_IA19_GL1",291,"MG","MG05",44.0151666666667,-77.645,"GL6B",6.8,10.8,5,23.51,2019-08-12 11:57:00,2019-08-13 11:28:00,"4.0",14.9,6.5,7.1
2019,"LOA_IA19_GL1",292,"WH","WH08",43.8441666666667,-78.8666666666667,"GL6B",7.8,7.1,7.5,23.9,2019-08-12 12:27:00,2019-08-13 12:21:00,"7.5",13.4,7.4,8.3
2019,"LOA_IA19_GL1",293,"WH","WH08",43.8441666666667,-78.8666666666667,"GL6B",7.8,7.1,7.5,23.9,2019-08-12 12:27:00,2019-08-13 12:21:00,"7.5",13.4,7.4,8.3
2019,"LOA_IA19_GL1",294,"WH","WH13",43.8405,-78.866,"GL6B",12.5,6.3,12.5,23.76,2019-08-12 12:13:00,2019-08-13 11:59:00,"9.0",13.9,12.3,12.6
2019,"LOA_IA19_GL1",295,"WH","WH13",43.8405,-78.866,"GL6B",12.5,6.3,12.5,23.76,2019-08-12 12:13:00,2019-08-13 11:59:00,"9.0",13.9,12.3,12.6
2019,"LOA_IA19_GL1",296,"WH","WH18",43.837,-78.8661666666667,"GL6B",17.7,5.6,17.5,23.6,2019-08-12 12:00:00,2019-08-13 11:36:00,"9.0",14.2,17.5,18.3
2019,"LOA_IA19_GL1",297,"WH","WH18",43.837,-78.8661666666667,"GL6B",17.7,5.6,17.5,23.6,2019-08-12 12:00:00,2019-08-13 11:36:00,"9.0",14.2,17.5,18.3
2019,"LOA_IA19_GL1",298,"WH","WH23",43.8335,-78.8663333333333,"GL6B",22.3,4.8,22.5,23.41,2019-08-12 11:52:00,2019-08-13 11:17:00,"9.0",14.5,21.3,22.7
2019,"LOA_IA19_GL1",299,"WH","WH23",43.8335,-78.8663333333333,"GL6B",22.3,4.8,22.5,23.41,2019-08-12 11:52:00,2019-08-13 11:17:00,"9.0",14.5,21.3,22.7
2019,"LOA_IA19_GL1",300,"WH","WH28",43.8266666666667,-78.8648333333333,"GL6B",26.9,4.4,27.5,23.33,2019-08-12 11:36:00,2019-08-13 10:56:00,"9.0",14.5,26.8,27.5
2019,"LOA_IA19_GL1",301,"WH","WH28",43.8266666666667,-78.8648333333333,"GL6B",26.9,4.4,27.5,23.33,2019-08-12 11:36:00,2019-08-13 10:56:00,"9.0",14.5,26.8,27.5
2019,"LOA_IA19_GL1",302,"CB","CB28",43.9275,-78.181,"GL6B",29.3,4.9,27.5,23.7,2019-08-12 10:43:00,2019-08-13 10:25:00,"7.8",11.4,29.1,29.6
2019,"LOA_IA19_GL1",303,"CB","CB28",43.9275,-78.181,"GL6B",29.3,4.9,27.5,23.7,2019-08-12 10:43:00,2019-08-13 10:25:00,"7.8",11.4,29.1,29.6
2019,"LOA_IA19_GL1",304,"CB","CB23",43.9323333333333,-78.1806666666667,"GL6B",24.3,5,22.5,23.71,2019-08-12 11:06:00,2019-08-13 10:49:00,"7.7",11,24.1,24.6
2019,"LOA_IA19_GL1",305,"CB","CB23",43.9323333333333,-78.1806666666667,"GL6B",24.3,5,22.5,23.71,2019-08-12 11:06:00,2019-08-13 10:49:00,"7.7",11,24.1,24.6
2019,"LOA_IA19_GL1",306,"CB","CB18",43.9376666666667,-78.1838333333333,"GL6B",18.7,5.2,17.5,23.76,2019-08-12 11:22:00,2019-08-13 11:08:00,"8.0",11.4,18.1,19.3
2019,"LOA_IA19_GL1",307,"CB","CB18",43.9376666666667,-78.1838333333333,"GL6B",18.7,5.2,17.5,23.76,2019-08-12 11:22:00,2019-08-13 11:08:00,"8.0",11.4,18.1,19.3
2019,"LOA_IA19_GL1",308,"CB","CB13",43.946,-78.188,"GL6B",12.8,5.6,12.5,23.85,2019-08-12 11:37:00,2019-08-13 11:28:00,"9.3",12.6,12.3,13.4
2019,"LOA_IA19_GL1",309,"CB","CB13",43.946,-78.188,"GL6B",12.8,5.6,12.5,23.85,2019-08-12 11:37:00,2019-08-13 11:28:00,"9.3",12.6,12.3,13.4
2019,"LOA_IA19_GL1",310,"CB","CB08",43.952,-78.1908333333333,"GL6B",7.6,6.4,7.5,24,2019-08-12 11:48:00,2019-08-13 11:48:00,"7.5",9.7,7.3,8.1
